Client4 Url,Malicious
https://www.youtube.com/,False
https://www.google.com/search?q=host+website+with+AWS&sxsrf=ACYBGNSfKU3CFzZL2Za7RMV0FT4uZlV3uw:1569150976903&source=lnms&sa=X&ved=0ahUKEwji4s70puTkAhXSm-AKHXaKA-0Q_AUICSgA&biw=1600&bih=789&dpr=2,False
https://www.google.com/search?biw=1600&bih=789&tbm=vid&sxsrf=ACYBGNSAWHPdk513cgkiAWWTGrwOnWq6Sw%3A1569150950513&ei=5leHXbb-HqOk_Qah0LrwBg&q=host+website+with+AWS&oq=host+website+with+AWS&gs_l=psy-ab.3..0.9251.15348.0.16124.22.14.0.8.8.0.84.974.13.14.0....0...1c.1.64.psy-ab..0.21.984.0..0i131k1j0i10k1j0i3k1.63.MKHZg_D8eFY,False
https://www.youtube.com/watch?v=E78VKAPwmDM,False
https://www.google.com/search?biw=1600&bih=789&tbm=vid&sxsrf=ACYBGNTEYFNqmeSzOtSy18HDC3utABuaSw%3A1569150895345&ei=r1eHXYDYFM6e_Qahn7_oBg&q=host+php+website+with+azure&oq=host+php+website+with+azure&gs_l=psy-ab.3...3706.4807.0.5223.4.4.0.0.0.0.105.347.3j1.4.0....0...1c.1.64.psy-ab..0.2.197...0i13k1.0.jFw6r7J8_qc,False
https://www.youtube.com/watch?v=p9v1q20FVGE,False
https://www.google.com/search?q=host+website+with+azure&sxsrf=ACYBGNTjNbeNnLicESYREPjb9tMCwSWIHw:1569150890741&source=lnms&tbm=vid&sa=X&ved=0ahUKEwjy8MPLpuTkAhWjneAKHTmHBwYQ_AUIEigB&biw=1600&bih=789,False
https://www.youtube.com/watch?v=gYpNC_tdbQQ,False
https://www.google.com/search?q=host+website+with+azure&oq=host+website+with+azure&aqs=chrome..69i57j0l5.5186j0j7&sourceid=chrome&ie=UTF-8,False
https://docs.microsoft.com/en-us/azure/virtual-network/tutorial-filter-network-traffic,False
https://docs.microsoft.com/en-us/azure/virtual-network/quick-create-portal,False
https://www.google.com/search?q=set+up+shared+azure+network&oq=set+up+shared+azure+network&aqs=chrome..69i57j33.8696j0j7&sourceid=chrome&ie=UTF-8,False
https://signin.aws.amazon.com/signin?redirect_uri=https%3A%2F%2Fconsole.aws.amazon.com%2Fa4b%2Fhome%3Fstate%3DhashArgs%2523%26isauthcode%3Dtrue&client_id=arn%3Aaws%3Aiam%3A%3A015428540659%3Auser%2Fmoneypenny&forceMobileApp=0,False
https://docs.aws.amazon.com/en_pv/a4b/latest/ag/getting-started.html,False
https://docs.aws.amazon.com/a4b/latest/ag/getting-started.html,False
https://www.google.com/search?q=set+up+amazon+shared+network&oq=set+up+amazon+shared+network&aqs=chrome..69i57j33.10642j0j7&sourceid=chrome&ie=UTF-8,False
https://en.wikipedia.org/wiki/Fax#Wire_transmission,False
https://en.wikipedia.org/wiki/Fax,False
https://www.google.com/search?q=fax+wiki&oq=fax+wiki&aqs=chrome..69i57j0l5.1777j0j7&sourceid=chrome&ie=UTF-8,False
https://www.google.com/search?sxsrf=ACYBGNQ1nLW5OCnlE36AR4avOnCEAEks1w%3A1569150635387&ei=q1aHXfqdF8W1ggeh_7uQBg&q=set+up+fax+adress+hp&oq=set+up+fax+adress+hp&gs_l=psy-ab.3..33i22i10i29i30l3.4945.6380..6707...0.2..0.96.275.3......0....1..gws-wiz.......0i71j33i10j33i160.olGQX1MoflM&ved=0ahUKEwi6n-LRpeTkAhXFmuAKHaH_DmIQ4dUDCAs&uact=5,False
https://www.google.com/search?sxsrf=ACYBGNQ1nLW5OCnlE36AR4avOnCEAEks1w%3A1569150635387&ei=q1aHXfqdF8W1ggeh_7uQBg&q=set+up+fax+adress+hp&oq=set+up+fax+adress+hp&gs_l=psy-ab.3..33i22i10i29i30l3.4945.6380..6707...0.2..0.96.275.3......0....1..gws-wiz.......0i71j33i10j33i160.olGQX1MoflM&ved=0ahUKEwi6n-LRpeTkAhXFmuAKHaH_DmIQ4dUDCAs&uact=5#kpvalbx=_11aHXe6CMbGHggeX2LaoAw29,False
https://www.google.com/search?q=set+up+fax+adress&oq=set+up+fax+adress&aqs=chrome..69i57j0l5.9074j0j8&sourceid=chrome&ie=UTF-8,False
https://www.efax.ca/how-it-works,False
https://www.google.com/,False
https://accounts.google.com/signin/v2/sl/pwd?ssp=1&email_hint=datawworks%40gmail.com&continue=https%3A%2F%2Fwww.google.com%2F&flowName=GlifDesktopChromeSync&cid=1&navigationDirection=forward,False
https://accounts.google.com/signin/chrome/sync/identifier?ssp=1&email_hint=datawworks%40gmail.com&continue=https%3A%2F%2Fwww.google.com%2F&flowName=GlifDesktopChromeSync,False
https://support.microsoft.com/en-ca/help/17463/windows-7-connect-to-another-computer-remote-desktop-connection,False
https://www.google.com/search?q=connect+remotely+to+my+pc&oq=connect+remotely+to+my+pc&aqs=chrome.0.0l6.12025j1j7&sourceid=chrome&ie=UTF-8,False
https://www.netflix.com/Kids/category/67599,False
https://www.netflix.com/Kids,False
https://www.netflix.com/browse,False
https://www.netflix.com/watch/81148490?trackId=254015180&tctx=0%2C0%2Cd72ef6c4-38b3-4947-8270-2c7ea097160e-7884382%2C0b4896d8-a20b-4594-8fcf-b1d44e371154_85519122X20XX1568512647190%2C0b4896d8-a20b-4594-8fcf-b1d44e371154_ROOT,False
https://www.netflix.com/browse/genre/83,False
https://www.netflix.com/title/80227995,False
https://www.netflix.com/watch/80993998?trackId=14315607&tctx=22%2C5%2Cff22176f-6481-4666-af30-ac5313bbf934-4613762%2Cfe1be238-b5b9-47f3-bb79-9a4e6f754c05_9947218X28X83193X1568520277404%2Cfe1be238-b5b9-47f3-bb79-9a4e6f754c05_ROOT,False
https://www.netflix.com/watch/80228262?trackId=13752289&tctx=25%2C1%2C02ea42b35cf4a1a3d78b936781d7c8aa594b70d6%3A687ef304a5d45659e96046019dfc2e997544c93c%2C%2C,False
https://www.netflix.com/search?q=nut&jbv=80221447&jbp=0&jbr=0,False
https://www.netflix.com/watch/70305948?trackId=13752289&tctx=4%2C3%2C02ea42b35cf4a1a3d78b936781d7c8aa594b70d6%3A687ef304a5d45659e96046019dfc2e997544c93c%2C%2C,False
https://www.netflix.com/search?q=nut&jbv=80166319&jbp=1&jbr=0,False
https://www.netflix.com/watch/70243449?trackId=13752289&tctx=4%2C2%2C02ea42b35cf4a1a3d78b936781d7c8aa594b70d6%3A687ef304a5d45659e96046019dfc2e997544c93c%2C%2C,False
https://www.netflix.com/watch/80221447?trackId=13752289&tctx=0%2C0%2C9e97eec5-6dfb-44ed-9a78-3c4e1c96a87c-2320662%2C%2C,False
https://www.netflix.com/search?q=Dr%20Se&suggestionId=666442_collection,False
https://www.netflix.com/watch/80021916?trackId=13589554,False
https://www.netflix.com/watch/80021915?trackId=13752290&tctx=0%2C0%2C1d5c521a5260cb1fb53234153438df64f921f8f5%3Af7c43e90fe24511a33c338cb34014c2cdc3ad98c%2C%2C,False
https://www.netflix.com/search?q=Dr%20Se,False
https://www.netflix.com/search?q=DreamWorks&jbv=70271773&jbp=3&jbr=24,False
https://www.netflix.com/search?q=DreamWorks,False
https://www.netflix.com/search?q=Avatar,False
https://www.netflix.com/search?q=NUTAC,False
https://www.netflix.com/search?q=MARS&suggestionId=80058399_video,False
https://www.netflix.com/search?q=MARS,False
https://www.netflix.com/search?q=INDEPEN,False
https://www.netflix.com/search?q=IT,False
https://www.netflix.com/search?q=SMURFS,False
https://www.netflix.com/search?q=MR%20POPP&suggestionId=70178623_video,False
https://www.netflix.com/search?q=MR%20POPP,False
https://www.netflix.com/Kids/title/80221778,False
https://www.netflix.com/search?q=Jurassic%20W&suggestionId=666835_collection,False
https://www.netflix.com/search?q=Jurassic%20W&suggestionId=80228280_video,False
https://www.netflix.com/search?q=Jurassic%20W,False
https://www.netflix.com/search?q=minecraft,False
https://www.netflix.com/search?q=mega,False
https://www.netflix.com/search?q=A%20series%20of%20,False
https://github.com/orgs/bluewworks/projects,False
https://github.com/bluewworks,False
https://github.com/orgs/bluewworks/people,False
https://github.com/orgs/bluewworks/packages,False
https://github.com/login?return_to=%2Forgs%2Fbluewworks%2Fpackages,False
https://bluewworks.github.io/,False
https://mega.nz/,False
https://www.google.com/search?q=infinite+free+storage&oq=infinite+free+storage&aqs=chrome..69i57.7762j0j7&sourceid=chrome&ie=UTF-8,False
http://infinityclouddrive.com/,False
https://github.com/electron,False
https://github.com/electron/electron/pull/20046,False
https://electronjs.org/releases/stable,False
https://electronjs.org/,False
https://www.youtube.com/watch?v=8YP_nOCO-4Q&feature=youtu.be,False
https://www.google.com/search?q=electron&oq=electron&aqs=chrome..69i57j0l2j69i65l3.1777j0j7&sourceid=chrome&ie=UTF-8,False
https://atom.io/,False
https://www.google.com/search?q=atom&oq=atom&aqs=chrome.0.69i59j0l2j69i60l3.1394j0j7&sourceid=chrome&ie=UTF-8,False
https://www.google.com/search?q=atom&oq=atom&aqs=chrome..69i57j0l3j69i60l2.1068j0j7&sourceid=chrome&ie=UTF-8,False
https://code.visualstudio.com/updates/v1_38,False
https://code.visualstudio.com/docs/?dv=osx,False
https://code.visualstudio.com/,False
https://www.google.com/search?sxsrf=ACYBGNSjh0TnmWRcxGEUTNhar8t9tA-zFw%3A1568507205256&ei=RYV9XZqnD4ua_QbEmJGIBQ&q=windows+studio+code&oq=windows+studio+code&gs_l=psy-ab.3..0l2j0i22i30l8.6599.11256..11449...0.2..0.111.1592.17j3......0....1..gws-wiz.....0..0i71j0i131j0i67j0i10i67j0i131i67j0i22i10i30.hlnMbN2ZZJU&ved=0ahUKEwja3a_WyNHkAhULTd8KHURMBFEQ4dUDCAs&uact=5,False
https://www.google.com/search?sxsrf=ACYBGNQ417p-ujfpT0wxE6YPjy_HckPr6Q%3A1568507197543&ei=PYV9Xf7qIISMggfKs4N4&q=macos+code+editors&oq=macos+code+editors&gs_l=psy-ab.3..0i10.1961.6303..6641...0.2..0.124.1205.10j3......0....1..gws-wiz.......0i71j0i131i67j0i67j0j0i131j0i22i10i30j0i22i30.LdHlTV8e4is&ved=0ahUKEwi-_djSyNHkAhUEhuAKHcrZAA8Q4dUDCAs&uact=5,False
https://www.google.com/search?q=macos&oq=macos&aqs=chrome..69i57j0l5.967j0j7&sourceid=chrome&ie=UTF-8,False
https://en.wikipedia.org/wiki/Lists_of_television_programs,False
https://www.google.com/search?sxsrf=ACYBGNTP48zovF_ZA0Sbd69ERI58HB2MIw%3A1568507133932&ei=_YR9XZ24OMSt_Qa54oGQBQ&q=list+of+television+series&oq=list+of+television+series&gs_l=psy-ab.3..0l5j0i22i30l5.11500.20073..20581...0.2..0.217.2402.19j6j1......0....1..gws-wiz.....0..0i71j0i131j0i67.WJv6lKScn1c&ved=0ahUKEwjdqq60yNHkAhXEVt8KHTlxAFIQ4dUDCAs&uact=5,False
https://www.google.com/search?q=babies+talikng+series&oq=babies+talikng+series&aqs=chrome..69i57.9899j0j7&sourceid=chrome&ie=UTF-8,False
https://www.library.yorku.ca/find/MyResearch/CheckedOut,False
https://www.library.yorku.ca/web/,False
https://www.google.com/search?q=yorku+libaray&oq=yorku+libaray&aqs=chrome..69i57j0l5.3813j0j7&sourceid=chrome&ie=UTF-8,False
https://www.netflix.com/watch/80057578?trackId=14183187&tctx=37%2C38%2C8cb6bd5a-054a-4197-b527-0845d963f842-9765394%2C664aca0a-1e11-4558-bfe6-7dc019725b7f_17018004X28X783X1568081314897%2C664aca0a-1e11-4558-bfe6-7dc019725b7f_ROOT,False
https://www.netflix.com/watch/70301344?trackId=14206361&tctx=11%2C2%2Cd3aeeafb-a1d3-450a-bfa9-00b9752e45e6-454894226%2Cc5e66ec0-a38e-4167-bf1f-1b5428336756_42976147X28X90139X1567992839958%2Cc5e66ec0-a38e-4167-bf1f-1b5428336756_ROOT,False
https://www.netflix.com/title/80133493?jbv=70142827&jbp=30&jbr=7,False
https://www.netflix.com/title/80133493?jbv=60000724&jbp=12&jbr=7,False
https://www.netflix.com/title/80133493?jbv=60023600&jbp=2&jbr=7,False
https://www.netflix.com/title/80133493,False
https://www.netflix.com/browse/genre/34399?jbv=70097577&jbp=14&jbr=18,False
https://www.netflix.com/search?q=will%20smith&jbv=70077557&jbp=0&jbr=3,False
https://www.netflix.com/search?q=will%20smith&jbv=70143818&jbp=5&jbr=0,False
https://www.netflix.com/watch/80064511?trackId=13752289&tctx=0%2C0%2Caa80d351-c163-4ca5-99a0-a715ade76d16-108026293%2C%2C,False
https://www.netflix.com/search?q=will%20smith&jbv=80064511&jbp=3&jbr=0,False
https://www.netflix.com/watch/70097577?trackId=13752289&tctx=0%2C2%2C609038935c08c03a0568a8175acd981e933bc513%3Adb8e597cd34654b738be73fdadde43b1771cc279%2C%2C,False
https://www.netflix.com/search?q=will%20smith&jbv=70142827&jbp=1&jbr=2,False
https://www.netflix.com/search?q=will%20smith,False
https://www.netflix.com/search?q=will%20s,False
https://www.netflix.com/search?q=the%20pursuit%20of,False
https://www.netflix.com/search?q=the%20pursuit,False
https://www.netflix.com/browse/genre/34399,False
